ReachDiff,HeightDiff,AgeDif,WinStreakDif,LoseStreakDif,KODif,SubDif,WinDif,LossDif,Winner
17.78,12.7,3,-1,0,0,0,-1,0,BlueFighter
0.0,5.08,-5,0,0,0,0,0,0,RedFighter
2.54,0.0,-4,-2,0,-1,0,1,-3,RedFighter
12.7,2.54,-2,-5,0,4,-2,5,-4,RedFighter
-5.08,-5.08,3,2,0,-1,-1,-1,3,RedFighter
-2.54,-7.62,0,-3,-1,0,-1,-1,-2,BlueFighter
12.7,2.54,3,0,1,-1,1,5,1,BlueFighter
-7.62,5.08,1,1,0,-3,-1,-5,1,RedFighter
-5.08,-7.62,2,2,3,-2,0,-3,4,BlueFighter
-2.54,-2.54,8,0,1,0,0,-3,6,RedFighter
-10.16,-7.62,2,1,0,-2,3,3,-2,BlueFighter
-2.54,-5.08,3,-1,0,-3,-3,-6,2,BlueFighter
-5.08,-5.08,5,-3,0,0,0,-3,1,RedFighter
2.54,2.54,8,0,0,-3,0,-5,3,RedFighter
2.54,7.62,-1,0,0,-1,1,0,-2,BlueFighter
-2.54,-5.08,1,0,-3,0,0,0,-3,RedFighter
2.54,2.54,-4,-1,0,-1,0,-4,2,RedFighter
0.0,0.0,6,0,0,0,1,-2,1,RedFighter
5.08,0.0,-2,0,0,0,1,-1,2,RedFighter
10.16,-2.54,-2,0,-1,1,0,0,-1,RedFighter
2.54,0.0,-5,0,2,0,5,4,-3,RedFighter
-2.54,0.0,8,0,0,-2,2,-6,2,BlueFighter
0.0,-5.08,-4,0,0,-1,1,-1,0,BlueFighter
10.16,2.54,1,1,0,1,2,5,-1,RedFighter
2.54,2.54,4,0,0,0,-1,-2,1,RedFighter
-5.08,0.0,1,-1,0,-1,0,-1,0,RedFighter
2.54,2.54,3,0,1,0,0,-1,3,BlueFighter
-5.08,0.0,0,1,0,1,-1,-2,-1,RedFighter
7.62,7.62,2,0,-1,0,-1,-1,-1,BlueFighter
-15.24,2.54,-4,0,1,0,0,0,1,BlueFighter
5.08,0.0,11,0,3,0,0,-3,3,RedFighter
10.16,7.62,-9,-1,-1,0,2,5,-4,RedFighter
5.08,-5.08,0,0,0,0,0,-1,0,BlueFighter
-7.62,-7.62,5,1,1,1,-1,0,1,BlueFighter
2.54,-10.16,-6,-11,-1,-5,-2,-6,1,RedFighter
7.62,0.0,6,3,0,-1,1,-3,4,BlueFighter
12.7,5.08,6,3,0,-1,0,2,0,RedFighter
2.54,5.08,4,1,2,0,0,-2,3,RedFighter
5.08,5.08,-3,-2,-1,0,1,-3,0,RedFighter
-10.16,2.54,-5,1,0,3,-8,-4,5,BlueFighter
-2.54,-2.54,-1,0,0,-2,1,-2,-2,BlueFighter
-7.62,0.0,-1,-2,0,-2,0,-2,0,RedFighter
5.08,7.62,3,-2,0,1,-1,-1,-2,RedFighter
2.54,-5.08,-8,0,-1,0,0,-1,0,RedFighter
2.54,-5.08,-3,0,0,1,0,1,0,BlueFighter
12.7,10.16,-1,-1,0,-1,0,-1,1,BlueFighter
-5.08,5.08,2,-1,0,0,0,-1,0,RedFighter
10.16,5.08,-7,0,-1,0,0,0,-1,RedFighter
-2.54,-7.62,-8,0,-1,0,0,0,-1,RedFighter
5.08,7.62,4,0,-1,1,0,1,-3,BlueFighter
10.16,0.0,2,-2,-1,0,0,0,0,BlueFighter
15.24,2.54,5,-1,0,0,-2,-1,3,BlueFighter
-2.54,0.0,10,0,0,0,0,0,0,BlueFighter
5.08,5.08,-7,0,-1,0,0,-1,-1,BlueFighter
-2.54,-2.54,2,0,0,0,0,0,0,BlueFighter
7.62,0.0,-1,0,0,0,0,0,0,BlueFighter
0.0,0.0,-4,0,0,0,0,0,0,RedFighter
-10.16,-10.16,12,0,-1,-8,2,-12,4,BlueFighter
2.54,-2.54,-1,-1,0,-3,0,-2,1,RedFighter
5.08,2.54,2,1,0,1,2,8,-9,RedFighter
5.08,-5.08,3,0,-1,2,0,4,-3,BlueFighter
-2.54,-12.7,-1,-1,0,0,-1,-1,0,RedFighter
7.62,0.0,0,0,-2,0,0,0,-2,RedFighter
-5.08,2.54,-2,0,3,0,-1,-1,5,BlueFighter
12.7,-2.54,-11,0,0,0,0,0,0,RedFighter
-5.08,-2.54,-8,-2,-1,-1,0,0,0,BlueFighter
5.08,-5.08,-8,0,-1,0,0,0,-1,BlueFighter
0.0,-2.54,1,0,-2,0,0,0,-2,BlueFighter
-5.08,7.62,9,0,1,-1,0,-1,2,RedFighter
2.54,-2.54,8,2,0,-2,-3,-7,3,RedFighter
0.0,-2.54,-1,0,2,0,-1,-2,3,BlueFighter
-7.62,-7.62,4,1,0,-3,-1,-6,4,BlueFighter
7.62,2.54,-5,0,1,0,-3,-2,0,RedFighter
-12.7,-2.54,-11,0,0,-1,1,1,0,RedFighter
2.54,5.08,5,-2,0,-1,0,-2,0,RedFighter
-2.54,2.54,-4,0,0,-1,0,-2,2,RedFighter
10.16,5.08,2,0,-1,-2,-1,-10,5,RedFighter
-2.54,7.62,11,0,1,0,0,0,1,BlueFighter
12.7,0.0,4,0,1,-1,0,-2,2,BlueFighter
7.62,5.08,17,0,1,0,-1,-1,2,BlueFighter
0.0,2.54,3,0,-1,0,0,-1,-1,BlueFighter
12.7,0.0,12,0,3,-2,0,-3,6,BlueFighter
0.0,2.54,-2,1,1,-3,0,-6,0,RedFighter
-7.62,-5.08,1,0,2,-4,-2,3,0,RedFighter
7.62,0.0,-12,-1,-5,8,2,13,-9,BlueFighter
10.16,2.54,6,0,1,-6,-1,-6,7,BlueFighter
7.62,5.08,5,0,0,0,-1,-7,1,RedFighter
-2.54,-7.62,-2,1,1,-4,-3,-1,-1,BlueFighter
2.54,7.62,4,-1,-1,-5,0,-8,2,BlueFighter
-7.62,-10.16,2,1,0,0,-1,1,0,RedFighter
5.08,-5.08,-11,0,0,-1,-1,-3,1,RedFighter
0.0,5.08,1,0,0,0,1,-1,1,BlueFighter
2.54,5.08,6,0,0,1,-1,-2,3,BlueFighter
-10.16,-5.08,-3,0,0,0,0,-1,2,RedFighter
0.0,2.54,-1,0,2,0,0,0,2,BlueFighter
2.54,-5.08,2,7,0,-5,2,-1,5,BlueFighter
5.08,-5.08,-5,-4,0,1,1,4,-3,BlueFighter
0.0,-2.54,5,-7,0,-2,3,-4,-2,BlueFighter
-2.54,-2.54,2,0,1,-2,1,1,-2,RedFighter
7.62,10.16,8,2,1,-3,0,-11,7,BlueFighter
-7.62,-12.7,1,0,0,0,-1,-3,0,RedFighter
0.0,-2.54,1,1,1,-3,0,-2,4,BlueFighter
-2.54,0.0,6,-2,-1,-2,-3,-3,2,RedFighter
-10.16,-2.54,2,3,1,-1,2,0,2,RedFighter
0.0,5.08,14,-1,0,0,-3,-2,-1,BlueFighter
10.16,2.54,7,0,0,0,0,0,0,BlueFighter
-7.62,0.0,-6,-1,-2,1,0,6,-4,RedFighter
0.0,-5.08,10,4,1,1,-7,-12,6,BlueFighter
15.24,5.08,1,-1,0,2,-1,0,2,RedFighter
2.54,-2.54,5,0,-1,0,4,6,-6,RedFighter
2.54,-2.54,4,0,0,-4,0,-4,3,RedFighter
7.62,12.7,3,3,1,-4,1,-6,1,RedFighter
2.54,2.54,-3,1,1,-1,-1,-2,1,RedFighter
-15.24,-5.08,0,-1,0,1,-2,-2,2,RedFighter
-2.54,2.54,4,1,2,1,0,-2,4,BlueFighter
7.62,0.0,-1,-2,0,0,0,-2,0,RedFighter
-15.24,-5.08,5,1,0,0,0,1,0,RedFighter
12.7,5.08,-12,0,-2,0,0,0,-2,RedFighter
2.54,-2.54,10,2,2,-7,-5,-16,5,BlueFighter
0.0,-5.08,1,0,2,0,0,-3,2,RedFighter
-7.62,-5.08,7,2,2,-1,0,0,3,RedFighter
-2.54,5.08,-3,0,-2,1,0,1,-2,RedFighter
2.54,2.54,3,0,3,0,0,0,3,RedFighter
-10.16,2.54,-4,0,0,0,-1,-1,1,BlueFighter
2.54,-10.16,1,-1,0,-4,-1,-8,4,BlueFighter
22.86,5.08,4,0,0,2,0,2,-1,BlueFighter
0.0,2.54,2,0,-2,0,3,4,-2,BlueFighter
2.54,-2.54,13,-1,0,0,0,-1,1,BlueFighter
-7.62,-5.08,-3,0,0,-1,-2,-3,4,BlueFighter
2.54,-5.08,8,-4,0,-2,-1,-3,-1,RedFighter
-7.62,2.54,7,-10,0,-2,-2,-9,0,RedFighter
0.0,2.54,6,2,1,-1,-2,-6,0,RedFighter
-18.26,2.54,0,0,0,0,0,0,0,RedFighter
-10.16,-2.54,-3,0,0,-1,0,0,0,BlueFighter
-2.54,10.16,3,0,1,0,0,0,1,BlueFighter
-2.54,0.0,-4,0,1,0,1,3,1,RedFighter
-2.54,-2.54,4,0,0,-1,-3,-5,5,RedFighter
-10.16,0.0,7,1,0,-1,-5,-2,2,BlueFighter
-12.7,-2.54,-2,-1,-1,1,-2,5,0,RedFighter
-2.54,-7.62,3,-2,-1,1,1,3,-2,BlueFighter
0.0,10.16,10,1,4,-2,0,-3,6,BlueFighter
7.62,7.62,5,0,-3,1,1,2,-3,RedFighter
0.0,2.54,-1,0,1,-2,0,-2,2,RedFighter
10.16,12.7,5,1,1,0,2,-2,1,RedFighter
-2.54,0.0,6,0,0,0,-2,0,4,RedFighter
2.54,2.54,8,0,-1,0,0,0,-1,RedFighter
5.08,10.16,2,0,0,-1,0,0,1,RedFighter
15.24,10.16,-7,0,-2,3,0,3,-3,RedFighter
2.54,-5.08,-3,1,1,-2,-3,-2,0,RedFighter
5.08,2.54,-4,-1,0,-3,0,-3,1,RedFighter
12.7,17.78,10,2,4,0,0,0,4,BlueFighter
7.62,17.78,3,-1,0,-1,1,-1,-1,RedFighter
-10.16,0.0,-5,-3,0,1,1,1,-2,RedFighter
-7.62,-7.62,-8,-2,0,0,-1,-2,0,RedFighter
-7.62,-7.62,-1,-1,0,0,2,1,1,BlueFighter
15.24,5.08,10,0,1,-2,0,-3,4,BlueFighter
5.08,-2.54,-5,0,-2,3,0,-1,-4,BlueFighter
0.0,-2.54,0,0,0,-2,3,1,0,BlueFighter
-7.62,-7.62,0,-3,0,-4,-1,-4,0,RedFighter
-25.4,-17.78,-2,0,0,0,1,3,-3,BlueFighter
2.54,0.0,-2,0,1,0,2,2,-1,RedFighter
15.24,12.7,9,2,1,-2,0,-3,3,RedFighter
5.08,2.54,-4,0,-1,-6,0,-11,9,RedFighter
5.08,5.08,10,-1,0,-1,-2,-3,3,BlueFighter
0.0,2.54,-1,0,0,1,0,1,-1,RedFighter
10.16,15.24,3,0,0,0,0,0,-1,BlueFighter
-5.08,5.08,3,0,1,1,-1,0,1,BlueFighter
2.54,-2.54,-7,0,1,0,-2,-2,2,BlueFighter
-7.62,-2.54,-1,-2,-1,2,1,2,-1,RedFighter
10.16,10.16,-1,0,0,5,5,10,-6,RedFighter
17.78,10.16,8,-1,0,-1,-1,-2,2,RedFighter
0.0,-5.08,10,0,1,-1,-1,-3,3,RedFighter
-5.08,0.0,-2,-2,0,1,0,-1,0,RedFighter
5.08,0.0,-4,0,0,0,0,0,-1,RedFighter
10.16,7.62,-4,-3,0,-3,0,-4,1,RedFighter
5.08,5.08,13,-4,0,0,-1,-6,2,RedFighter
0.0,5.08,3,-3,0,-2,0,-6,2,RedFighter
7.62,7.62,12,-1,0,0,0,-4,3,BlueFighter
10.16,7.62,2,0,0,0,0,0,0,BlueFighter
12.7,7.62,12,0,2,0,0,0,2,BlueFighter
-5.08,2.54,-1,0,2,0,0,2,1,RedFighter
2.54,2.54,0,0,0,0,2,-3,2,RedFighter
7.62,2.54,8,-1,-1,0,0,-2,2,BlueFighter
7.62,0.0,8,0,0,-3,1,-5,2,BlueFighter
1.66,7.62,1,-1,0,-1,0,-1,0,BlueFighter
0.0,-5.08,-6,0,-2,2,-1,7,-3,RedFighter
7.62,7.62,-1,0,0,-2,0,-3,1,RedFighter
2.54,0.0,-1,0,0,1,-2,-1,2,BlueFighter
-2.54,-7.62,-3,2,1,-1,0,-3,4,RedFighter
-5.08,-5.08,4,0,1,0,2,7,-2,BlueFighter
0.0,0.0,2,0,0,1,-1,0,1,RedFighter
-7.62,0.0,-9,0,0,0,0,0,0,RedFighter
-5.08,-5.08,-2,0,0,-1,0,-1,0,BlueFighter
-5.08,10.16,-4,6,0,-4,9,12,-3,RedFighter
5.08,-2.54,-4,-2,0,-2,0,-2,0,RedFighter
-2.54,5.08,1,0,0,2,5,7,0,RedFighter
-10.16,2.54,10,0,0,-4,0,-4,2,BlueFighter
0.0,5.08,10,3,0,-1,-2,-4,2,RedFighter
-2.54,-2.54,-3,0,0,1,1,4,-1,RedFighter
7.62,7.62,-2,0,0,-2,0,0,1,RedFighter
-5.08,0.0,-2,-1,0,-2,0,-4,3,BlueFighter
-5.08,-5.08,-1,1,2,0,0,0,4,BlueFighter
-15.24,-7.62,2,0,1,0,0,0,1,BlueFighter
-5.08,-5.08,9,0,2,0,0,-3,6,BlueFighter
-17.78,-12.7,8,0,2,-2,0,-1,0,RedFighter
12.7,10.16,-3,4,1,2,-2,3,0,BlueFighter
0.0,2.54,5,-1,-1,2,0,0,-1,RedFighter
5.08,7.62,3,-3,0,3,0,1,-1,RedFighter
-2.54,-2.54,2,1,0,0,0,1,-1,BlueFighter
-2.54,2.54,4,0,2,-1,-1,-9,7,BlueFighter
5.08,-5.08,4,-1,0,2,2,0,-2,BlueFighter
7.62,7.62,10,1,2,1,0,1,0,BlueFighter
2.54,10.16,6,1,0,0,0,1,1,BlueFighter
10.16,5.08,6,1,0,1,0,2,-2,BlueFighter
-7.62,0.0,6,-1,0,-1,0,-3,2,BlueFighter
-5.08,-10.16,-4,-1,0,0,3,3,-4,RedFighter
-7.62,-2.54,-1,0,-1,-1,2,3,0,BlueFighter
2.54,2.54,-2,2,0,3,-6,-1,0,BlueFighter
-2.54,-5.08,1,2,1,-1,2,-1,2,BlueFighter
0.0,2.54,-6,-1,0,0,1,0,-2,BlueFighter
7.62,7.62,-8,0,0,-1,0,0,0,RedFighter
0.0,5.08,-2,-1,-1,-1,1,0,1,RedFighter
12.7,7.62,0,0,0,0,0,0,0,BlueFighter
0.0,-2.54,3,0,0,0,-1,-2,0,RedFighter
-7.62,-2.54,-10,-1,-1,0,1,2,-3,RedFighter
-2.54,0.0,1,0,1,0,0,0,1,BlueFighter
-10.16,-17.78,-1,0,0,0,0,0,0,RedFighter
2.54,5.08,-1,0,0,0,0,0,-2,RedFighter
-2.54,-12.7,4,-1,0,-1,0,-3,3,RedFighter
0.0,0.0,14,-1,0,-1,0,1,-2,BlueFighter
7.62,0.0,2,0,0,1,-2,-2,-1,BlueFighter
15.24,10.16,8,0,1,-1,0,-3,2,BlueFighter
-2.54,-5.08,-3,0,0,1,3,11,-4,RedFighter
-7.62,-2.54,-2,1,0,-2,0,-1,0,RedFighter
2.54,-10.16,-6,1,3,-6,1,-6,6,BlueFighter
17.78,10.16,4,-1,-1,-1,0,-4,1,RedFighter
2.54,-2.54,4,1,0,-5,2,-4,4,RedFighter
-2.54,-2.54,-1,1,2,-1,0,-1,1,BlueFighter
17.78,5.08,-4,0,0,0,0,0,0,RedFighter
17.78,10.16,-4,0,0,0,0,0,0,RedFighter
-7.62,2.54,3,0,1,-4,0,-9,7,BlueFighter
-2.54,-5.08,-6,0,1,0,0,-1,2,BlueFighter
-5.08,7.62,3,0,1,-1,0,-2,2,RedFighter
2.54,0.0,0,1,0,1,0,-4,3,RedFighter
-12.7,-2.54,-3,0,0,1,0,0,0,RedFighter
12.7,10.16,3,0,2,0,0,-1,2,RedFighter
0.0,-10.16,1,-2,0,-1,-2,-4,3,RedFighter
-2.54,2.54,3,0,-2,-1,-2,-1,1,BlueFighter
12.7,10.16,-8,0,0,0,0,-1,-1,RedFighter
-2.54,-5.08,13,0,0,1,0,-8,6,RedFighter
5.08,-10.16,5,1,0,1,-2,1,0,BlueFighter
-12.7,-7.62,3,1,1,-1,0,2,4,RedFighter
-2.54,2.54,3,0,0,0,-2,-1,1,RedFighter
-7.62,-12.7,4,1,2,-2,-1,-4,4,RedFighter
0.0,-7.62,0,0,3,-4,-2,-1,3,BlueFighter
2.54,7.62,7,1,2,1,-3,-8,8,RedFighter
-7.62,-2.54,15,0,0,-3,1,-2,1,BlueFighter
-7.62,-5.08,0,0,0,0,0,0,0,BlueFighter
12.7,2.54,-4,0,0,0,0,0,0,RedFighter
-2.54,-5.08,0,-2,-1,1,-1,1,2,RedFighter
-5.08,-5.08,6,0,0,0,0,-1,0,BlueFighter
-12.7,-7.62,2,0,2,0,0,1,0,RedFighter
2.54,0.0,7,2,4,-7,-2,-12,7,BlueFighter
-10.16,-7.62,6,0,0,-2,1,-7,3,BlueFighter
0.0,-5.08,-2,0,0,4,2,12,-4,BlueFighter
7.62,10.16,6,0,1,-1,1,-1,3,BlueFighter
7.62,12.7,-3,0,0,1,0,1,-3,BlueFighter
-10.16,-5.08,2,0,2,0,-2,-7,9,RedFighter
12.7,7.62,-2,0,0,-1,2,-2,0,BlueFighter
0.0,5.08,-3,0,-3,0,1,2,-3,BlueFighter
0.0,-10.16,0,0,0,0,0,0,0,RedFighter
-12.7,2.54,4,0,-1,0,0,0,-1,BlueFighter
-17.78,-12.7,-11,-6,-2,-2,0,-2,-5,BlueFighter
-17.78,-2.54,-6,4,2,-3,0,-1,2,RedFighter
-15.24,-10.16,-5,0,-2,3,-1,8,-8,RedFighter
2.54,5.08,-4,0,-1,1,1,1,0,RedFighter
-2.54,-5.08,2,0,0,1,1,0,4,BlueFighter
-10.16,2.54,-8,0,0,-1,0,0,-3,RedFighter
10.16,0.0,-2,0,0,-1,0,0,0,BlueFighter
5.08,-2.54,0,0,-2,1,0,1,-3,RedFighter
2.54,0.0,2,0,3,-1,-3,-5,5,RedFighter
2.54,2.54,6,0,0,0,-1,-2,0,BlueFighter
0.0,0.0,5,0,1,0,0,0,1,RedFighter
-2.54,10.16,5,9,0,4,2,5,-2,BlueFighter
2.54,-2.54,-3,-1,-1,0,0,0,1,RedFighter
0.0,0.0,2,0,2,-6,1,-1,0,RedFighter
15.24,-5.08,-3,-1,-1,0,0,0,-2,RedFighter
2.54,-5.08,3,0,0,-2,-2,-3,1,BlueFighter
2.54,2.54,5,-1,0,-1,-1,-8,2,RedFighter
-5.08,0.0,8,0,0,-2,0,-2,1,BlueFighter
-12.7,-7.62,6,-2,0,-2,-2,-9,5,BlueFighter
5.08,0.0,-5,0,0,0,0,0,0,RedFighter
-5.08,-5.08,-10,0,1,0,0,0,1,RedFighter
-7.62,-7.62,-7,0,0,0,1,0,1,RedFighter
5.08,2.54,-3,3,0,1,3,3,0,RedFighter
5.08,5.08,-4,0,0,2,2,5,0,RedFighter
0.0,5.08,2,0,0,1,0,3,-3,BlueFighter
-7.62,2.54,-10,0,-1,1,0,4,-2,BlueFighter
10.16,7.62,1,0,0,1,0,0,-1,RedFighter
12.7,-2.54,3,0,0,-1,0,-1,2,RedFighter
2.54,-2.54,6,0,-1,2,1,5,-5,RedFighter
-7.62,-7.62,10,2,1,0,-2,-1,3,BlueFighter
2.54,0.0,3,0,-1,0,-1,-2,0,BlueFighter
-2.54,0.0,0,1,1,-1,0,0,1,RedFighter
-2.54,0.0,-5,0,1,0,0,0,1,BlueFighter
-7.62,0.0,1,-3,0,1,0,2,-1,RedFighter
-7.62,-12.7,4,-4,0,-1,2,0,-3,RedFighter
5.08,-5.08,7,-3,0,2,-8,-9,2,RedFighter
7.62,12.7,11,5,0,-2,-2,-9,6,RedFighter
2.54,0.0,-8,-5,-1,-1,0,-4,-1,BlueFighter
-2.54,-2.54,8,1,0,-1,-3,-3,1,BlueFighter
-5.08,-12.7,-8,0,2,0,0,0,2,RedFighter
-12.7,-10.16,-2,2,0,2,-3,-3,1,RedFighter
10.16,10.16,5,0,0,1,1,2,-2,BlueFighter
-2.54,-2.54,0,0,0,0,-2,-1,0,BlueFighter
-15.24,-10.16,8,0,0,-1,1,0,1,BlueFighter
-12.7,2.54,3,-1,0,-4,0,-7,1,RedFighter
5.08,0.0,-6,-3,0,2,0,9,-7,RedFighter
-12.7,-5.08,3,1,3,-1,0,-3,3,RedFighter
7.62,10.16,0,2,1,-1,0,-2,-2,RedFighter
-2.54,0.0,5,0,0,-3,-7,-10,8,BlueFighter
0.0,2.54,7,0,0,-4,-1,-8,7,BlueFighter
-7.62,2.54,5,4,1,2,-4,-4,3,RedFighter
12.7,5.08,5,1,0,-2,1,-3,4,BlueFighter
15.24,10.16,2,0,0,0,-1,-2,1,RedFighter
-17.78,-12.7,7,1,2,0,0,0,1,BlueFighter
0.0,2.54,0,0,1,0,-1,-4,2,RedFighter
0.0,-5.08,-4,0,0,1,0,1,-1,RedFighter
15.24,15.24,3,-1,-1,0,0,-1,0,RedFighter
-2.54,2.54,-2,-8,0,-2,-1,-7,0,RedFighter
-7.62,-5.08,-7,2,1,0,0,-1,2,RedFighter
2.54,-2.54,11,4,0,2,-4,1,-1,BlueFighter
2.54,7.62,3,2,1,-6,1,-10,12,BlueFighter
-20.32,-17.78,-12,0,0,8,0,8,-9,RedFighter
-12.7,-2.54,12,-1,0,0,-1,-1,1,BlueFighter
-2.54,-2.54,-2,0,1,0,-1,0,1,BlueFighter
-5.08,-5.08,-5,0,-2,-2,-1,-3,-2,BlueFighter
-15.24,-2.54,-7,1,2,-1,-2,-3,1,RedFighter
7.62,7.62,-1,0,0,1,0,1,-1,RedFighter
-5.08,-7.62,-1,1,0,-1,0,0,2,RedFighter
-15.24,-5.08,-6,0,0,-1,-2,-4,1,RedFighter
2.54,0.0,4,-1,0,-1,0,-1,1,BlueFighter
15.24,7.62,5,0,0,10,-2,6,-4,RedFighter
-5.08,0.0,1,4,2,0,-1,-1,-1,BlueFighter
10.16,0.0,-1,-1,0,0,-1,-1,0,RedFighter
2.54,5.08,-4,0,1,-4,-1,-3,-2,RedFighter
5.08,0.0,3,0,-1,0,8,8,-7,BlueFighter
-5.08,2.54,-2,0,1,-1,-1,-4,-2,RedFighter
0.0,2.54,3,-1,0,1,0,1,-1,RedFighter
-15.24,-5.08,-4,0,0,0,1,1,-2,RedFighter
5.08,0.0,2,0,1,-1,0,-2,1,RedFighter
-2.54,10.16,-1,0,0,0,0,1,-1,RedFighter
7.62,10.16,5,-2,0,0,0,-2,0,BlueFighter
0.0,0.0,-1,0,0,0,0,-1,0,RedFighter
-7.62,0.0,0,-1,0,0,0,-1,0,BlueFighter
0.0,5.08,10,0,0,-2,0,1,0,RedFighter
2.54,2.54,-7,2,0,3,-5,0,0,RedFighter
5.08,5.08,14,1,2,-1,0,-3,6,BlueFighter
5.08,5.08,-5,1,0,1,0,1,0,RedFighter
-2.54,2.54,-9,0,0,0,0,0,-1,RedFighter
2.54,2.54,-11,0,-1,0,0,3,-2,BlueFighter
7.62,7.62,2,0,0,-1,0,-2,1,BlueFighter
2.54,-2.54,0,2,0,1,1,0,1,RedFighter
-2.54,7.62,-5,-1,0,-1,1,-1,-1,RedFighter
-2.54,5.08,-1,0,0,2,-2,0,0,RedFighter
5.08,2.54,13,0,1,0,0,0,1,RedFighter
0.0,5.08,4,-1,0,-2,0,-3,4,RedFighter
-7.62,-2.54,4,0,0,-4,3,-4,2,RedFighter
-10.16,-2.54,8,0,0,0,1,-1,1,BlueFighter
-2.54,7.62,-4,0,0,2,0,3,-2,RedFighter
17.78,0.0,14,-4,0,-2,0,-4,1,BlueFighter
-5.08,-15.24,4,-1,0,-1,-2,-5,2,RedFighter
-5.08,0.0,3,-2,0,0,-1,-6,0,BlueFighter
12.7,10.16,-1,-3,-2,1,1,1,-8,RedFighter
2.54,10.16,8,1,3,-2,-1,-3,4,BlueFighter
0.0,0.0,9,0,2,-1,0,-1,3,BlueFighter
2.54,7.62,0,0,0,0,0,2,1,RedFighter
5.08,0.0,-3,1,0,1,0,1,1,BlueFighter
-12.7,0.0,-2,3,2,-5,1,-9,5,BlueFighter
0.0,2.54,-4,-1,0,0,0,-1,1,BlueFighter
-20.32,-15.24,-6,0,0,2,0,1,-2,RedFighter
-10.16,-2.54,8,1,0,-1,2,1,0,RedFighter
2.54,5.08,-6,-1,0,1,-1,7,-4,BlueFighter
-10.16,-7.62,5,0,0,-2,0,-7,5,RedFighter
12.7,7.62,7,0,1,0,0,0,1,RedFighter
-7.62,0.0,-4,0,0,0,0,0,0,RedFighter
-5.08,0.0,-3,0,2,0,0,0,2,RedFighter
0.0,7.62,-2,-5,-2,0,1,1,-4,RedFighter
5.08,0.0,-6,0,0,-3,0,-9,1,RedFighter
-2.54,-5.08,1,0,2,-3,0,-5,6,BlueFighter
7.62,0.0,-4,2,0,-2,2,3,-2,RedFighter
5.08,0.0,8,-2,0,-1,-1,-4,3,RedFighter
-2.54,0.0,-2,0,0,-1,-1,-4,2,RedFighter
-2.54,-2.54,5,2,0,2,0,1,-1,BlueFighter
0.0,7.62,-2,-1,-1,0,-1,0,-2,BlueFighter
-7.62,-2.54,-5,0,-1,0,0,1,-1,RedFighter
7.62,5.08,-6,-1,-2,3,0,4,-4,BlueFighter
-2.54,5.08,-6,0,0,0,-1,0,0,RedFighter
5.08,2.54,3,2,2,1,0,0,1,BlueFighter
0.0,-2.54,8,0,4,-7,-2,-9,3,RedFighter
5.08,-2.54,1,1,0,4,-3,5,-8,RedFighter
2.54,-7.62,5,2,1,-3,-3,-6,2,RedFighter
-2.54,-2.54,-5,3,1,-2,3,5,-4,RedFighter
-15.24,-10.16,-2,-2,-1,0,-1,-2,-1,BlueFighter
15.24,15.24,5,-1,0,0,0,-3,0,RedFighter
5.08,5.08,7,-1,0,-2,0,-9,5,BlueFighter
5.08,-7.62,-6,0,-1,0,0,1,-4,RedFighter
0.0,-5.08,-5,0,0,1,1,-1,-3,RedFighter
15.24,2.54,1,-2,-1,0,0,-6,2,BlueFighter
-2.54,-2.54,-9,0,0,0,2,1,-1,BlueFighter
15.24,17.78,4,-3,-1,-3,1,-1,2,BlueFighter
-12.7,-2.54,6,0,2,-4,-1,-7,4,BlueFighter
-5.08,-10.16,5,0,1,-2,0,-3,4,BlueFighter
5.08,5.08,-7,-2,-2,-1,-2,-5,1,RedFighter
-10.16,-7.62,1,0,0,-1,-3,-4,2,RedFighter
-12.7,-10.16,-5,0,-1,0,0,2,-2,RedFighter
10.16,12.7,0,0,0,0,1,-1,-1,RedFighter
2.54,0.0,6,0,-1,0,0,0,-1,BlueFighter
7.62,2.54,1,3,0,2,0,2,1,RedFighter
2.54,-5.08,1,-2,0,-6,-4,-11,0,BlueFighter
15.24,2.54,7,4,3,-6,-1,-10,7,BlueFighter
-5.08,0.0,4,2,1,0,-2,-5,7,BlueFighter
2.54,5.08,7,2,0,-2,-2,-7,6,BlueFighter
12.7,5.08,7,0,0,0,1,-3,1,RedFighter
-7.62,0.0,-2,1,0,2,0,3,-2,BlueFighter
7.62,-2.54,-1,0,1,-1,-1,-2,1,BlueFighter
2.54,-2.54,3,0,0,0,-1,0,0,RedFighter
-7.62,-2.54,5,0,1,-2,-1,-3,2,RedFighter
2.54,2.54,1,0,0,0,0,0,0,RedFighter
-7.62,-12.7,-1,0,0,0,0,0,0,RedFighter
-2.54,-5.08,-14,-5,-4,6,4,7,-11,RedFighter
0.0,-2.54,8,0,0,-5,-7,-13,8,RedFighter
5.08,7.62,-1,-1,-1,2,1,0,0,BlueFighter
7.62,0.0,9,2,2,-1,-3,0,2,BlueFighter
-7.62,-7.62,0,0,0,0,0,0,0,BlueFighter
-2.54,0.0,3,0,1,0,0,-3,1,BlueFighter
-7.62,2.54,13,0,-1,-1,-1,-1,-2,RedFighter
-5.08,0.0,-1,0,0,1,-2,0,1,RedFighter
0.0,-5.08,0,0,0,0,0,0,0,BlueFighter
2.54,-2.54,6,0,0,-1,0,-1,3,RedFighter
7.62,10.16,-2,0,0,0,0,0,0,BlueFighter
